2007_003367,375,500,pottedplant,447,142,473,174
2007_003367,375,500,pottedplant,476,142,496,173
2007_003373,375,500,dog,232,160,441,329
2007_003373,375,500,person,176,1,330,196
2007_003431,500,375,person,11,15,373,500
2007_003431,500,375,bottle,1,250,29,385
2007_003431,500,375,bottle,59,226,129,468
2007_003451,333,500,sofa,235,154,408,225
2007_003451,333,500,chair,212,167,260,246
2007_003451,333,500,tvmonitor,390,202,466,277
2007_003451,333,500,bottle,7,217,25,260
2007_003499,375,500,train,107,26,496,324
2007_003503,334,500,car,456,191,500,237
2007_003503,334,500,car,1,187,106,244
2007_003503,334,500,bus,102,76,378,272
2007_003503,334,500,person,1,200,35,321
2007_003503,334,500,person,16,183,58,281
2007_003506,332,500,pottedplant,63,42,261,287
2007_003525,375,500,cat,160,1,448,375
2007_003529,333,500,diningtable,1,227,371,333
2007_003529,333,500,person,94,45,334,305
2007_003530,375,500,sofa,2,191,363,375
2007_003530,375,500,person,6,117,376,375
2007_003541,500,375,person,195,18,335,500
2007_003541,500,375,person,34,72,222,500
2007_003541,500,375,chair,271,350,375,500
2007_003565,375,500,bird,280,218,500,317
2007_003571,333,500,boat,259,206,500,333
2007_003580,500,398,person,1,6,352,500
2007_003581,375,500,person,2,24,265,375
2007_003581,375,500,person,305,30,498,375
2007_003581,375,500,person,274,1,321,69
2007_003587,361,500,train,72,40,496,267
2007_003587,361,500,car,1,171,58,191
2007_003593,333,500,sheep,316,135,463,265
2007_003593,333,500,sheep,62,119,314,303
2007_003604,375,500,dog,62,103,500,375
2007_003604,375,500,tvmonitor,145,1,430,142
2007_003611,375,500,person,217,271,237,307
2007_003611,375,500,horse,215,281,235,326
2007_003621,343,500,bicycle,199,153,328,271
2007_003621,343,500,person,249,72,334,224
2007_003621,343,500,bus,441,62,492,120
2007_003621,343,500,bus,295,62,382,109
2007_003659,375,500,person,168,128,228,240
2007_003668,333,500,diningtable,27,157,376,333
2007_003682,334,500,bird,344,144,406,198
2007_003682,334,500,bird,34,151,167,245
2007_003711,396,500,car,132,278,166,329
2007_003711,396,500,bus,162,86,469,344
2007_003711,396,500,person,269,129,294,156
2007_003711,396,500,person,228,128,248,154
2007_003711,396,500,person,200,127,225,154
2007_003711,396,500,person,340,173,352,209
2007_003711,396,500,person,352,177,367,210
2007_003711,396,500,person,366,177,380,212
2007_003714,375,500,sheep,177,169,298,289
2007_003715,375,500,bus,44,62,476,355
2007_003742,320,240,diningtable,2,198,240,320
2007_003742,320,240,person,2,24,181,236
2007_003745,480,450,person,71,37,251,465
2007_003747,500,417,person,40,10,270,316
2007_003778,500,500,cat,38,67,443,466
2007_003778,500,500,pottedplant,55,75,221,256
2007_003778,500,500,pottedplant,380,94,496,270
2007_003778,500,500,pottedplant,432,54,500,289
2007_003786,281,500,bus,171,165,287,273
2007_003788,281,500,cat,164,123,320,266
2007_003788,281,500,chair,1,1,500,281
2007_003815,333,500,car,188,108,433,213
2007_003815,333,500,person,231,1,259,54
2007_003815,333,500,person,186,1,219,54
2007_003815,333,500,person,242,11,274,95
2007_003815,333,500,person,288,125,333,149
2007_003831,375,500,person,48,18,249,359
2007_003831,375,500,person,182,82,321,332
2007_003841,446,500,cow,2,9,408,445
2007_003848,176,500,train,11,21,482,161
2007_003861,334,500,boat,115,52,287,294
2007_003861,334,500,boat,368,248,428,272
2007_003872,375,500,dog,205,170,309,245
2007_003876,382,500,aeroplane,93,98,174,144
2007_003889,318,480,horse,345,75,427,295
2007_003889,318,480,horse,157,79,282,294
2007_003889,318,480,horse,52,105,138,297
2007_003889,318,480,person,337,32,439,193
2007_003889,318,480,person,122,35,239,188
2007_003889,318,480,person,1,58,102,308
2007_003889,318,480,person,51,48,123,196
2007_003889,318,480,chair,431,119,472,166
2007_003910,375,500,boat,29,187,362,242
2007_003910,375,500,person,161,122,274,220
2007_003917,375,500,car,121,1,500,216
2007_003957,332,500,train,15,73,413,253
2007_003991,389,500,cat,79,53,500,264
2007_004000,500,389,person,192,40,331,464
2007_004000,500,389,person,61,23,198,494
2007_004003,375,500,motorbike,45,50,472,315
2007_004009,366,500,aeroplane,153,106,274,255
2007_004033,342,500,person,70,7,120,138
2007_004033,342,500,motorbike,120,36,217,168
2007_004033,342,500,motorbike,183,2,326,196
2007_004033,342,500,motorbike,189,1,447,280
2007_004049,500,469,person,2,2,331,499
2007_004049,500,469,person,79,4,469,499
2007_004052,319,500,aeroplane,47,108,398,213
2007_004065,375,500,bus,26,85,426,298
2007_004065,375,500,person,452,188,475,245
2007_004065,375,500,person,5,193,26,241
2007_004065,375,500,person,341,167,367,201
2007_004081,375,500,cow,174,96,348,209
2007_004081,375,500,pottedplant,284,103,500,375
2007_004092,375,500,person,73,102,430,374
2007_004112,375,500,dog,43,134,228,345
2007_004112,375,500,person,71,22,500,375
2007_004121,332,500,pottedplant,19,154,108,263
2007_004121,332,500,person,220,92,347,242
2007_004121,332,500,person,164,142,227,219
2007_004133,334,500,person,97,18,224,334
2007_004143,375,500,bird,146,68,441,351
2007_004166,332,500,tvmonitor,243,129,304,181
2007_004166,332,500,chair,485,189,500,222
2007_004166,332,500,chair,358,195,398,239
2007_004166,332,500,chair,300,205,355,254
2007_004166,332,500,chair,265,278,374,332
2007_004166,332,500,sofa,1,199,99,332
2007_004166,332,500,diningtable,234,204,500,332
2007_004166,332,500,dog,210,194,257,234
2007_004189,333,500,dog,171,57,344,280
2007_004190,375,500,tvmonitor,1,115,201,326
2007_004193,375,500,tvmonitor,144,187,246,287
2007_004193,375,500,bottle,277,70,289,111
2007_004193,375,500,bottle,290,68,305,107
2007_004193,375,500,chair,216,289,380,375
2007_004197,334,500,person,246,21,485,334
2007_004238,357,500,person,10,105,112,357
2007_004238,357,500,person,228,112,341,357
2007_004238,357,500,person,314,24,483,357
2007_004241,375,500,boat,129,81,369,325
2007_004265,375,500,person,253,139,402,276
2007_004275,500,375,motorbike,93,171,375,500
2007_004275,500,375,person,127,45,255,248
2007_004275,500,375,pottedplant,307,132,340,196
2007_004275,500,375,pottedplant,340,132,371,199
2007_004275,500,375,pottedplant,322,32,372,98
2007_004281,375,500,train,270,1,500,375
2007_004281,375,500,person,447,260,500,375
2007_004289,375,500,tvmonitor,218,70,294,153
2007_004289,375,500,person,5,128,138,375
2007_004289,375,500,person,104,82,283,313
2007_004289,375,500,person,181,64,424,373
2007_004291,500,375,bottle,273,320,350,500
2007_004291,500,375,person,3,1,374,500
2007_004328,311,500,person,44,117,147,265
2007_004380,500,333,motorbike,8,74,333,500
2007_004380,500,333,person,5,26,324,445
2007_004380,500,333,person,40,104,273,322
2007_004392,375,500,chair,328,224,440,359
2007_004392,375,500,chair,334,273,482,375
2007_004392,375,500,pottedplant,451,71,500,208
2007_004392,375,500,pottedplant,470,210,500,364
2007_004392,375,500,person,180,110,334,375
2007_004392,375,500,person,179,117,255,375
2007_004397,500,377,person,2,1,335,440
2007_004405,500,333,diningtable,6,239,300,496
2007_004405,500,333,chair,128,181,301,480
2007_004405,500,333,chair,198,162,333,400
2007_004405,500,333,chair,1,309,155,500
2007_004423,375,500,sheep,53,107,260,311
2007_004423,375,500,sheep,241,86,445,286
2007_004423,375,500,sheep,213,173,291,325
2007_004454,500,375,person,213,95,311,375
2007_004459,375,500,person,99,202,118,251
2007_004459,375,500,person,47,202,64,244
2007_004459,375,500,person,58,206,78,250
2007_004459,375,500,aeroplane,2,12,500,267
2007_004459,375,500,person,157,200,174,241
2007_004459,375,500,person,169,196,181,241
2007_004468,500,174,bottle,6,5,157,498
2007_004476,375,500,person,3,110,224,346
2007_004476,375,500,person,217,114,359,375
2007_004476,375,500,person,328,71,500,375
2007_004476,375,500,bottle,328,75,352,170
2007_004476,375,500,bottle,371,81,404,177
2007_004476,375,500,bottle,21,219,58,336
2007_004481,411,500,car,42,167,465,376
2007_004481,411,500,person,150,81,250,243
2007_004481,411,500,person,268,115,358,239
2007_004483,375,500,train,1,89,441,318
2007_004500,360,480,cow,60,105,253,241
2007_004500,360,480,cow,2,128,151,270
2007_004510,375,500,tvmonitor,123,50,244,153
2007_004510,375,500,chair,101,199,255,375
2007_004510,375,500,chair,422,84,500,359
2007_004517,500,421,person,2,98,355,500
2007_004537,388,500,horse,181,122,402,318
2007_004537,388,500,cow,1,191,132,370
2007_004537,388,500,cow,1,100,197,221
2007_004537,388,500,cow,266,95,348,157
2007_004537,388,500,cow,262,71,429,170
2007_004537,388,500,cow,433,79,493,218
2007_004537,388,500,person,202,33,270,263
2007_004538,367,480,person,215,35,308,224
2007_004538,367,480,horse,41,77,403,367
2007_004558,500,333,pottedplant,127,63,185,121
2007_004558,500,333,pottedplant,129,169,183,235
2007_004558,500,333,pottedplant,129,283,180,352
2007_004558,500,333,pottedplant,114,348,247,470
2007_004627,375,500,train,193,202,421,272
2007_004627,375,500,train,417,227,500,284
2007_004644,333,500,dog,1,26,186,260
2007_004649,335,500,train,36,126,393,237
2007_004649,335,500,train,381,134,431,225
2007_004649,335,500,train,425,131,486,199
2007_004663,375,500,train,1,168,407,260
2007_004705,330,500,bus,394,181,455,226
2007_004705,330,500,car,1,206,104,270
2007_004707,500,375,pottedplant,236,354,330,468
2007_004707,500,375,person,58,316,77,355
2007_004712,375,500,person,101,106,380,375
2007_004712,375,500,diningtable,1,169,139,375
2007_004712,375,500,bottle,15,156,43,214
2007_004712,375,500,bottle,2,146,32,209
2007_004712,375,500,bottle,47,48,73,108
2007_004712,375,500,chair,335,150,370,241
2007_004712,375,500,chair,344,119,380,233
2007_004712,375,500,chair,205,135,262,255
2007_004712,375,500,chair,164,114,229,224
2007_004712,375,500,pottedplant,406,62,500,269
2007_004713,375,500,person,60,3,500,375
2007_004722,375,500,horse,71,76,167,286
2007_004722,375,500,person,257,104,367,359
2007_004722,375,500,person,330,110,436,373
2007_004768,375,500,sheep,24,28,499,368
2007_004769,375,500,bicycle,200,178,500,375
2007_004769,375,500,person,68,52,171,365
2007_004769,375,500,person,401,241,439,289
2007_004769,375,500,person,354,237,413,313
2007_004769,375,500,person,188,167,203,190
2007_004770,500,335,person,83,2,335,500
2007_004795,360,480,person,226,122,301,292
2007_004810,375,500,car,8,238,186,340
2007_004810,375,500,car,180,226,254,290
2007_004810,375,500,car,242,217,286,262
2007_004810,375,500,car,263,202,312,245
2007_004810,375,500,person,358,212,385,283
2007_004810,375,500,person,413,219,448,305
2007_004810,375,500,person,389,209,420,287
2007_004830,333,500,car,104,110,418,212
2007_004830,333,500,person,231,123,274,148
2007_004831,333,500,person,111,29,361,318
2007_004841,375,500,aeroplane,107,200,171,243
2007_004841,375,500,aeroplane,350,108,375,125
2007_004856,500,368,cat,28,1,335,496
2007_004866,375,500,cat,111,97,237,192
2007_004866,375,500,cat,61,107,376,375
2007_004902,375,500,horse,1,141,192,374
2007_004902,375,500,horse,79,124,265,364
2007_004902,375,500,person,217,118,389,375
2007_004902,375,500,person,195,68,500,375
2007_004948,375,500,pottedplant,210,237,294,347
2007_004948,375,500,pottedplant,127,213,203,336
2007_004948,375,500,pottedplant,163,123,220,217
2007_004948,375,500,pottedplant,227,130,284,221
2007_004951,375,500,train,51,142,500,262
2007_004951,375,500,train,17,162,82,253
2007_004969,375,500,sheep,201,160,298,237
2007_004988,342,500,aeroplane,2,14,500,306
2007_004998,375,500,cat,146,22,432,180
2007_005019,341,500,person,135,1,441,340
2007_005019,341,500,person,5,128,150,340
2007_005043,254,500,aeroplane,309,200,426,227
2007_005058,375,500,sheep,131,266,177,304
2007_005058,375,500,sheep,86,285,127,315
2007_005064,375,500,bicycle,246,163,352,292
2007_005064,375,500,person,251,108,332,259
2007_005074,334,500,boat,36,152,387,297
2007_005074,334,500,car,343,194,426,240
2007_005074,334,500,car,396,201,469,233
2007_005074,334,500,car,323,194,351,222
2007_005074,334,500,car,87,191,144,209
2007_005074,334,500,car,22,189,83,222
2007_005074,334,500,car,62,200,118,226
2007_005074,334,500,bird,419,260,472,297
2007_005086,375,500,chair,158,184,257,262
2007_005086,375,500,person,39,145,144,375
2007_005086,375,500,person,269,42,498,372
2007_005086,375,500,diningtable,99,259,347,375
2007_005107,375,500,bicycle,54,195,273,337
2007_005107,375,500,person,271,138,288,192
2007_005114,322,500,person,311,54,404,189
2007_005114,322,500,horse,325,103,388,242
2007_005114,322,500,cow,451,132,500,219
2007_005114,322,500,cow,56,136,132,257
2007_005124,324,500,cow,179,68,500,324
2007_005124,324,500,person,3,33,271,324
2007_005130,500,500,bird,115,131,324,433
2007_005144,500,332,person,1,12,331,500
2007_005149,333,500,dog,205,1,341,165
2007_005149,333,500,dog,164,132,500,333
2007_005173,289,500,motorbike,13,67,227,255
2007_005173,289,500,motorbike,285,64,492,264
2007_005173,289,500,person,230,45,458,256
2007_005173,289,500,person,17,32,192,247
2007_005173,289,500,person,406,7,460,144
2007_005173,289,500,person,131,23,195,128
2007_005173,289,500,person,261,13,312,67
2007_005173,289,500,person,282,1,344,69
2007_005173,289,500,person,87,18,138,66
2007_005173,289,500,person,1,3,36,105
2007_005173,289,500,person,459,28,500,141
2007_005173,289,500,person,349,1,395,76
2007_005173,289,500,person,391,1,419,54
2007_005173,289,500,person,174,1,215,80
2007_005173,289,500,person,135,1,175,33
2007_005173,289,500,person,109,1,142,53
2007_005173,289,500,person,63,1,107,60
2007_005206,375,500,person,214,146,256,298
2007_005210,281,500,tvmonitor,74,55,205,188
2007_005212,333,500,motorbike,355,203,432,267
2007_005212,333,500,chair,432,213,466,291
2007_005212,333,500,sofa,431,239,500,333
2007_005227,334,500,person,66,8,346,304
2007_005248,375,500,person,440,181,459,234
2007_005248,375,500,horse,1,163,129,374
2007_005262,375,500,car,372,205,500,298
2007_005262,375,500,car,14,159,53,185
2007_005262,375,500,bus,80,114,342,241
2007_005264,500,499,bird,207,93,457,500
2007_005264,500,499,bird,19,47,293,500
2007_005266,375,500,sofa,47,195,344,375
2007_005266,375,500,chair,175,162,257,243
2007_005266,375,500,chair,296,158,383,248
2007_005266,375,500,pottedplant,427,28,456,65
2007_005266,375,500,pottedplant,456,39,476,64
2007_005273,375,500,car,108,55,285,156
2007_005273,375,500,car,235,84,418,153
2007_005273,375,500,person,336,12,415,160
2007_005273,375,500,person,397,50,439,154
2007_005273,375,500,bicycle,1,112,305,357
2007_005281,500,330,bicycle,121,244,177,336
2007_005281,500,330,person,132,181,190,322
2007_005281,500,330,person,59,199,89,318
2007_005281,500,330,person,17,179,68,352
2007_005281,500,330,person,97,228,110,253
2007_005294,375,500,bottle,135,2,483,375
2007_005296,375,500,car,170,262,500,374
2007_005296,375,500,car,1,258,114,348
2007_005296,375,500,person,323,216,362,298
2007_005304,400,500,bottle,264,75,391,282
2007_005304,400,500,person,1,2,472,400
2007_005310,333,500,person,29,170,414,333
2007_005310,333,500,person,100,33,259,301
2007_005314,375,500,motorbike,6,11,499,358
2007_005331,480,318,horse,71,142,291,448
2007_005331,480,318,person,101,84,245,304
2007_005331,480,318,car,84,87,161,140
2007_005331,480,318,car,34,92,82,138
2007_005331,480,318,car,1,91,40,140
2007_005354,375,500,motorbike,230,114,330,221
2007_005354,375,500,motorbike,5,98,222,375
2007_005354,375,500,person,361,115,437,265
2007_005354,375,500,person,1,89,38,184
2007_005358,375,500,aeroplane,231,131,278,155
2007_005358,375,500,boat,15,357,46,367
2007_005360,335,500,train,72,97,431,242
2007_005360,335,500,train,1,137,71,226
2007_005368,500,334,bicycle,27,346,254,500
2007_005368,500,334,person,9,18,323,500
2007_005405,500,375,person,71,151,276,401
2007_005425,500,333,person,93,94,181,422
2007_005425,500,333,person,160,54,259,443
2007_005428,500,375,bottle,1,1,217,362
2007_005430,375,500,bottle,192,181,219,215
2007_005430,375,500,bicycle,110,127,295,266
2007_005430,375,500,person,213,30,356,284
2007_005450,500,357,person,7,123,342,500
2007_005460,402,500,cat,40,4,484,370
2007_005469,333,500,sheep,43,101,500,333
2007_005509,335,500,aeroplane,11,65,463,200
2007_005509,335,500,person,484,153,497,192
2007_005509,335,500,person,472,153,480,189
2007_005509,335,500,person,458,150,472,190
2007_005509,335,500,person,443,152,457,192
2007_005509,335,500,person,429,153,444,200
2007_005509,335,500,person,408,150,426,204
2007_005509,335,500,person,421,168,432,207
2007_005509,335,500,person,394,150,404,186
2007_005509,335,500,person,364,157,376,197
2007_005509,335,500,person,309,155,328,198
2007_005509,335,500,person,295,155,309,202
2007_005509,335,500,person,181,157,194,191
2007_005509,335,500,person,162,157,171,189
2007_005509,335,500,person,155,158,163,189
2007_005509,335,500,car,199,160,213,174
2007_005509,335,500,car,111,162,129,175
2007_005509,335,500,car,43,162,62,175
2007_005509,335,500,car,91,161,112,177
2007_005509,335,500,car,79,161,93,173
2007_005509,335,500,car,132,161,146,175
2007_005527,500,375,person,24,42,363,500
2007_005547,375,500,cow,171,175,320,368
2007_005547,375,500,car,48,150,447,347
2007_005547,375,500,person,439,148,471,269
2007_005600,335,500,aeroplane,132,161,368,225
2007_005600,335,500,aeroplane,255,136,319,165
2007_005600,335,500,person,100,195,114,226
2007_005600,335,500,person,88,195,102,224
2007_005608,500,375,motorbike,1,226,303,462
2007_005608,500,375,person,31,146,199,441
2007_005608,500,375,person,97,181,241,321
2007_005626,339,500,train,1,65,55,290
2007_005626,339,500,train,15,35,500,306
2007_005647,375,500,sofa,314,141,380,214
2007_005647,375,500,sofa,405,131,500,199
2007_005647,375,500,chair,213,218,315,364
2007_005647,375,500,chair,72,223,164,346
2007_005647,375,500,chair,41,190,97,306
2007_005647,375,500,chair,153,181,255,326
2007_005647,375,500,diningtable,22,189,309,344
2007_005657,331,500,person,1,14,490,331
2007_005688,334,500,cat,170,44,459,251
2007_005688,334,500,cat,72,123,387,334
2007_005689,375,500,train,1,17,480,372
2007_005691,500,220,person,3,1,218,500
2007_005695,500,375,person,71,129,331,499
2007_005695,500,375,person,171,196,330,486
2007_005696,500,333,dog,4,101,325,436
2007_005702,500,333,bicycle,38,227,292,500
2007_005702,500,333,person,76,63,327,465
2007_005705,500,375,boat,62,16,246,408
2007_005748,375,500,person,336,1,463,201
2007_005748,375,500,person,128,66,414,375
2007_005759,375,500,motorbike,348,180,461,245
2007_005759,375,500,motorbike,217,180,305,239
2007_005759,375,500,motorbike,130,183,206,232
2007_005759,375,500,motorbike,51,184,113,234
2007_005759,375,500,person,160,153,184,192
2007_005759,375,500,person,187,155,213,214
2007_005759,375,500,person,129,157,150,196
2007_005764,500,375,person,1,17,109,461
2007_005790,333,500,diningtable,91,247,500,333
2007_005790,333,500,person,267,34,500,281
2007_005797,375,500,cow,1,107,270,365
2007_005797,375,500,person,320,125,493,340
2007_005797,375,500,person,93,3,163,143
2007_005803,375,500,diningtable,67,156,433,273
2007_005813,500,335,pottedplant,147,164,288,354
2007_005813,500,335,pottedplant,105,240,207,351
2007_005813,500,335,pottedplant,94,195,140,352
2007_005828,291,500,aeroplane,86,62,443,210
2007_005844,375,500,chair,76,67,216,312
2007_005844,375,500,chair,102,52,278,350
2007_005844,375,500,chair,199,84,320,292
2007_005844,375,500,chair,232,76,396,329
2007_005844,375,500,diningtable,157,110,390,361
2007_005845,349,500,cat,1,207,270,349
2007_005845,349,500,person,236,2,500,349
2007_005857,500,375,pottedplant,183,133,277,302
2007_005857,500,375,pottedplant,86,134,175,306
2007_005859,375,500,person,2,3,298,375
2007_005878,332,500,motorbike,100,92,323,222
2007_005896,500,334,person,15,98,275,500
2007_005902,375,500,tvmonitor,47,141,149,245
2007_005902,375,500,tvmonitor,216,149,347,254
2007_005902,375,500,tvmonitor,344,131,482,277
2007_005911,375,500,bus,2,50,500,314
2007_005915,375,500,sheep,266,137,355,214
2007_005915,375,500,sheep,202,73,327,213
2007_005951,375,500,motorbike,185,62,498,301
2007_005951,375,500,person,329,36,468,272
2007_005969,375,500,person,41,59,353,375
2007_005971,333,500,person,8,109,341,333
2007_005972,500,375,person,92,40,308,455
2007_005978,271,500,bus,1,117,210,240
2007_005988,375,500,dog,332,186,413,225
2007_005988,375,500,dog,97,167,165,222
2007_005988,375,500,person,37,66,95,232
2007_005988,375,500,person,346,48,455,252
2007_005988,375,500,car,446,68,500,142
2007_005988,375,500,car,1,90,23,141
2007_005989,375,500,motorbike,140,130,408,273
2007_005989,375,500,person,213,96,355,260
2007_006004,500,333,chair,94,164,301,424
2007_006004,500,333,person,57,146,184,468
2007_006004,500,333,person,130,169,266,500
2007_006004,500,333,person,1,173,101,500
2007_006028,374,500,bicycle,19,80,93,144
2007_006028,374,500,person,282,81,331,289
2007_006028,374,500,person,177,200,215,249
2007_006035,281,500,car,270,244,344,275
2007_006035,281,500,car,349,249,425,273
2007_006035,281,500,car,438,249,500,274
2007_006035,281,500,car,151,251,225,274
2007_006035,281,500,car,86,247,150,272
2007_006035,281,500,car,19,249,80,271
2007_006046,332,500,boat,189,104,243,206
2007_006046,332,500,boat,261,126,306,204
2007_006046,332,500,boat,481,183,500,211
2007_006066,333,500,sofa,343,235,500,333
2007_006066,333,500,chair,47,266,204,332
2007_006066,333,500,tvmonitor,150,120,339,264
2007_006076,500,375,bird,110,255,209,337
2007_006076,500,375,person,20,118,256,499
2007_006086,476,500,bottle,109,75,168,264
2007_006086,476,500,chair,294,128,479,272
2007_006086,476,500,diningtable,3,239,497,474
2007_006117,500,375,person,2,60,312,500
2007_006134,375,500,horse,125,99,442,318
2007_006136,332,500,sheep,54,183,166,262
2007_006151,500,334,horse,106,173,321,377
2007_006151,500,334,person,53,170,140,363
2007_006151,500,334,person,215,171,262,340
2007_006151,500,334,person,276,174,334,332
2007_006151,500,334,car,1,192,207,337
2007_006163,500,357,person,79,89,305,500
2007_006171,375,500,person,54,37,231,174
2007_006171,375,500,sofa,1,48,295,221
2007_006171,375,500,sofa,251,103,500,181
2007_006171,375,500,dog,2,166,412,315
2007_006212,373,500,aeroplane,7,151,475,339
2007_006232,333,500,aeroplane,86,145,482,282
2007_006240,467,351,person,1,14,350,467
2007_006241,375,500,chair,387,164,489,372
2007_006241,375,500,chair,1,162,52,341
2007_006241,375,500,bottle,183,103,210,183
2007_006241,375,500,diningtable,49,135,440,375
2007_006241,375,500,chair,96,299,334,375
2007_006241,375,500,chair,286,99,398,133
2007_006241,375,500,chair,104,111,195,169
2007_006254,333,500,train,61,102,366,207
2007_006260,375,500,cat,100,56,500,233
2007_006277,375,500,car,65,70,447,322
2007_006281,375,500,boat,1,206,172,337
2007_006281,375,500,boat,157,169,500,334
2007_006282,334,500,person,119,98,312,334
2007_006303,371,500,cat,181,136,302,320
2007_006303,371,500,pottedplant,354,3,500,371
2007_006317,375,500,bus,1,2,500,301
2007_006317,375,500,bicycle,239,209,478,375
2007_006317,375,500,person,249,67,396,368
2007_006348,375,500,tvmonitor,12,75,80,205
2007_006348,375,500,chair,216,107,500,374
2007_006364,344,500,horse,39,143,500,344
2007_006364,344,500,person,256,24,381,344
2007_006364,344,500,person,386,173,428,214
2007_006373,500,375,sofa,235,371,374,500
2007_006373,500,375,person,15,281,56,471
2007_006400,335,500,train,433,80,500,256
2007_006400,335,500,train,189,101,440,235
2007_006400,335,500,train,40,125,199,203
2007_006409,375,500,person,304,98,500,375
2007_006409,375,500,person,1,128,114,264
2007_006409,375,500,bottle,167,178,193,241
2007_006409,375,500,diningtable,8,227,376,375
2007_006442,500,348,person,2,29,195,500
2007_006442,500,348,person,130,181,347,500
2007_006444,375,500,dog,134,146,271,364
2007_006444,375,500,person,411,3,500,229
2007_006445,480,443,horse,65,156,401,459
2007_006445,480,443,person,174,101,299,272
2007_006449,375,500,bicycle,2,15,500,367
2007_006477,500,375,chair,7,267,72,401
2007_006477,500,375,chair,306,265,375,430
2007_006477,500,375,chair,170,353,242,425
2007_006477,500,375,person,124,207,247,468
2007_006477,500,375,person,146,221,260,454
2007_006483,377,500,person,100,32,379,377
2007_006483,377,500,bottle,307,146,348,221
2007_006483,377,500,bottle,316,191,338,254
2007_006483,377,500,bottle,281,151,305,217
2007_006490,358,269,bird,80,309,109,332
2007_006490,358,269,person,143,165,169,248
2007_006490,358,269,boat,210,9,269,67
2007_006490,358,269,boat,172,27,226,65
2007_006490,358,269,boat,128,25,185,67
2007_006530,375,500,chair,40,176,192,282
2007_006530,375,500,sofa,216,180,500,330
2007_006530,375,500,chair,244,262,500,375
2007_006530,375,500,chair,47,167,77,208
2007_006530,375,500,chair,3,168,41,251
2007_006530,375,500,chair,59,159,85,175
2007_006549,500,375,boat,176,20,247,68
2007_006553,500,366,chair,160,219,351,486
2007_006559,500,335,person,59,98,278,479
2007_006560,375,500,person,1,28,246,375
2007_006560,375,500,person,223,31,500,375
2007_006581,500,374,bicycle,94,323,246,479
2007_006581,500,374,bicycle,162,299,293,477
2007_006581,500,374,car,78,209,102,231
2007_006581,500,374,car,135,210,154,233
2007_006581,500,374,car,108,213,130,228
2007_006585,331,500,person,168,41,325,234
2007_006585,331,500,motorbike,143,101,331,258
2007_006587,375,500,person,213,31,288,198
2007_006605,375,500,chair,223,175,277,199
2007_006605,375,500,chair,158,186,235,311
2007_006605,375,500,chair,331,177,387,291
2007_006605,375,500,chair,340,199,412,313
2007_006605,375,500,chair,246,222,360,375
2007_006605,375,500,chair,142,214,256,361
2007_006605,375,500,pottedplant,86,181,134,218
2007_006605,375,500,pottedplant,49,96,96,243
2007_006614,500,326,person,175,276,320,500
2007_006615,375,500,person,1,49,345,375
2007_006641,375,500,cat,1,2,408,375
2007_006647,375,500,person,179,66,272,290
2007_006647,375,500,person,172,38,317,349
2007_006647,375,500,person,276,2,426,252
2007_006647,375,500,motorbike,1,32,498,365
2007_006660,400,500,car,47,273,295,378
2007_006660,400,500,boat,1,200,164,262
2007_006660,400,500,boat,276,1,500,292
2007_006661,333,500,bicycle,75,147,134,220
2007_006661,333,500,bicycle,191,147,213,188
2007_006661,333,500,person,77,96,132,210
2007_006661,333,500,person,144,111,175,188
2007_006661,333,500,person,182,123,215,186
2007_006661,333,500,bicycle,146,145,171,186
2007_006661,333,500,person,259,139,270,171
2007_006661,333,500,person,244,139,259,170
2007_006661,333,500,person,213,135,227,154
2007_006661,333,500,person,290,147,302,167
2007_006661,333,500,person,276,144,288,167
2007_006661,333,500,person,300,146,311,170
2007_006673,333,500,boat,394,42,445,234
2007_006673,333,500,boat,353,81,390,207
2007_006673,333,500,boat,309,52,372,246
2007_006673,333,500,boat,294,110,324,196
2007_006673,333,500,boat,242,70,275,212
2007_006673,333,500,boat,230,117,245,189
2007_006673,333,500,boat,214,112,239,201
2007_006673,333,500,boat,187,114,210,195
2007_006673,333,500,boat,171,107,206,223
2007_006673,333,500,boat,137,105,171,213
2007_006673,333,500,boat,43,224,71,234
2007_006673,333,500,boat,4,231,29,244
2007_006678,375,500,sheep,133,96,459,365
2007_006680,375,500,train,33,11,459,359
2007_006698,375,500,person,245,1,495,375
2007_006698,375,500,person,70,128,387,375
2007_006699,500,375,diningtable,4,269,375,500
2007_006699,500,375,person,38,3,375,274
2007_006704,375,500,tvmonitor,34,1,341,213
2007_006744,375,500,person,146,124,369,375
2007_006744,375,500,person,90,1,500,374
2007_006761,375,500,cow,131,193,348,322
2007_006786,375,500,person,82,1,324,358
2007_006786,375,500,person,296,24,451,328
2007_006788,375,500,person,74,104,239,375
2007_006802,350,500,train,131,2,499,349
2007_006802,350,500,person,344,99,366,119
2007_006802,350,500,person,209,89,258,231
2007_006803,500,400,train,68,167,311,356
2007_006803,500,400,person,305,323,333,412
2007_006803,500,400,person,321,316,342,410
2007_006808,375,500,person,33,11,266,375
2007_006809,375,500,person,128,96,341,374
2007_006832,333,500,sheep,91,1,500,333
2007_006837,320,500,sheep,205,208,254,237
2007_006837,320,500,sheep,99,210,120,232
2007_006837,320,500,sheep,25,195,63,238
2007_006841,316,500,cow,1,155,79,271
2007_006841,316,500,cow,102,152,181,244
